,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
1179,M'Baye Niang,Bordeaux,29,AM,22,769,3,1,3,0,1.2,59.5,1.4,0,6.3,0.2,0.0,1.0,0.0,0.2,0.2,0.0,0,0.2,0.9,0.4,0.7,0.7,7.9,59.5,0.0,0.3,0.0,0.0
1180,Lionel Messi,Paris Saint-Germain,36,AM,32,2842,16,16,0,0,4.0,83.1,0.0,14,8.28,0.8,0.1,0.3,0.0,0.0,0.5,0.0,0,3.2,1.1,0.2,2.4,2.4,60.3,83.1,1.1,2.7,1.2,1.0
1181,Kylian Mbappé,Paris Saint-Germain,25,AM,34,2822,29,5,6,0,4.4,82.9,0.2,7,7.8,0.3,0.1,0.6,0.0,0.1,0.3,0.0,0,2.2,1.2,1.0,1.2,1.2,37.9,82.9,0.4,0.6,0.2,1.0
1182,Neymar,Paris Saint-Germain,32,AM,20,1553,13,11,4,1,1.9,82.7,0.1,3,7.71,1.1,0.2,1.3,0.0,0.1,0.5,0.1,0,1.9,3.3,0.3,1.9,1.9,59.4,82.7,0.9,2.2,0.5,1.0
1183,Rayan Cherki,Lyon,20,AM,34,1874,4,6,3,0,1.8,81.0,0.1,3,6.99,0.4,0.1,0.5,0.0,0.0,0.4,0.0,0,2.3,0.9,0.1,1.4,1.4,28.8,81.0,0.9,1.5,0.2,0.6567164179104478
1184,Bradley Barcola,Lyon,21,AM,26,1438,5,8,3,0,1.0,72.4,0.6,3,6.94,1.0,0.7,0.9,0.0,0.3,1.2,0.0,0,1.5,0.3,0.3,0.3,0.3,16.9,72.4,0.2,0.2,0.0,0.6567164179104478
1185,Karl Toko-Ekambi,Lyon,31,AM,19,1357,4,2,1,0,2.2,82.3,0.8,2,6.91,0.5,0.5,0.4,0.0,0.3,0.6,0.1,0,1.4,0.5,0.1,1.3,1.3,30.4,82.3,0.3,1.4,0.1,0.6567164179104478
1186,Jonathan David,Lille,24,AM,37,3179,24,4,6,0,2.9,82.7,0.4,5,7.18,0.6,0.2,1.1,0.0,0.3,0.5,0.1,0,0.8,1.6,0.6,1.4,1.4,23.2,82.7,0.1,0.4,0.1,0.7313432835820896
1187,Edon Zhegrova,Lille,25,AM,22,1056,3,4,1,0,1.9,82.5,0.0,2,7.08,0.8,0.1,0.5,0.0,0.0,0.4,0.0,0,2.4,0.7,0.1,0.8,0.8,23.1,82.5,1.1,0.6,0.1,0.7313432835820896
1188,Jonathan Bamba,Lille,28,AM,34,2790,6,7,6,0,2.1,83.8,0.6,2,6.91,1.1,0.6,1.0,0.0,0.4,0.9,0.0,0,1.0,1.7,0.4,1.8,1.8,37.7,83.8,0.4,0.9,0.1,0.7313432835820896
1189,Adam Ounas,Lille,27,AM,21,1065,1,1,2,0,1.2,79.7,0.2,1,6.8,1.0,0.3,0.7,0.0,0.1,0.2,0.0,0,1.8,1.4,0.1,1.2,1.2,23.0,79.7,0.6,1.3,0.1,0.7313432835820896
1190,Elye Wahi,Montpellier,21,AM,33,2530,19,5,8,1,1.9,70.7,0.6,2,6.87,0.3,0.1,1.0,0.0,0.1,0.3,0.1,0,0.9,1.2,0.8,1.4,1.4,12.6,70.7,0.1,0.2,0.0,0.47761194029850745
1191,Arnaud Nordin,Montpellier,25,AM,36,2419,9,3,4,0,1.6,78.0,0.6,1,6.76,0.7,0.4,0.6,0.0,0.2,0.4,0.0,0,1.1,2.3,0.1,1.2,1.2,16.6,78.0,0.2,0.5,0.1,0.47761194029850745
1192,Stephy Mavididi,Montpellier,25,AM,26,1285,4,2,1,1,1.4,75.3,0.4,0,6.54,0.9,0.2,0.8,0.0,0.4,0.5,0.0,0,1.2,0.7,0.1,1.2,1.2,11.5,75.3,0.1,0.3,0.0,0.47761194029850745
1193,Valère Germain,Montpellier,34,AM,31,673,2,0,1,1,0.6,69.4,1.0,0,6.23,0.4,0.2,0.3,0.0,0.4,0.3,0.0,0,0.0,0.1,0.1,0.3,0.3,6.6,69.4,0.1,0.0,0.0,0.47761194029850745
1194,Stéphane Diarra,Lorient,25,AM,28,1070,2,0,1,0,0.7,75.2,0.2,1,6.46,0.9,0.8,0.3,0.0,0.3,0.6,0.0,0,0.9,0.8,0.1,0.5,0.5,10.8,75.2,0.1,0.1,0.0,0.5522388059701493
1195,Julien Ponceau,Lorient,23,AM,31,1663,1,4,1,0,0.5,83.7,0.3,0,6.39,0.9,0.5,0.7,0.0,0.4,0.7,0.1,0,0.3,0.8,0.1,0.6,0.6,26.3,83.7,0.0,0.8,0.0,0.5522388059701493
1196,Amine Gouiri,Rennes,24,AM,33,2532,15,3,3,0,2.2,79.8,0.9,1,7.12,1.3,0.4,1.2,0.0,0.3,0.6,0.0,0,1.0,0.5,0.2,1.1,1.1,22.1,79.8,0.2,0.5,0.1,0.746268656716418
1197,Lovro Majer,Rennes,26,AM,32,1670,2,5,3,0,1.1,82.1,0.2,1,6.72,1.1,0.7,1.5,0.0,0.1,0.7,0.0,0,0.9,0.9,0.1,1.0,1.0,28.0,82.1,0.5,1.1,0.1,0.746268656716418
1198,Désiré Doué,Rennes,18,AM,26,1116,3,1,5,0,0.8,81.2,0.4,1,6.71,1.4,0.5,1.4,0.0,0.1,0.7,0.0,0,1.8,1.1,0.2,1.2,1.2,16.2,81.2,0.3,0.9,0.0,0.746268656716418
1199,Alexis Claude-Maurice,Lens,25,AM,20,597,5,3,0,0,0.7,86.2,0.2,1,6.56,0.7,0.1,0.4,0.0,0.1,0.5,0.0,0,0.6,0.8,0.0,0.7,0.7,11.6,86.2,0.1,0.2,0.0,0.9850746268656716
1200,David Pereira da Costa,Lens,23,AM,31,1410,1,3,2,0,0.8,86.0,0.1,0,6.53,0.4,0.4,0.5,0.0,0.1,0.4,0.0,0,0.9,0.5,0.0,0.9,0.9,22.6,86.0,0.2,0.5,0.1,0.9850746268656716
1201,Wesley Saïd,Lens,29,AM,21,638,5,0,2,0,1.3,81.7,0.2,0,6.45,0.2,0.0,1.0,0.0,0.1,0.2,0.0,0,0.8,0.0,0.0,0.3,0.3,8.9,81.7,0.0,0.4,0.0,0.9850746268656716
1202,Gaëtan Laborde,Nice,30,AM,33,2514,13,3,0,0,2.3,71.0,1.5,4,7.12,1.4,0.3,0.8,0.0,0.4,0.7,0.1,0,0.8,0.8,0.2,0.9,0.9,19.3,71.0,0.5,0.3,0.1,0.5970149253731343
1203,Nicolas Pépé,Nice,28,AM,19,1529,6,0,2,0,2.6,83.1,0.4,1,6.96,1.3,0.2,0.7,0.0,0.1,0.7,0.0,0,1.8,1.8,0.3,2.7,2.7,33.6,83.1,0.9,0.7,0.1,0.5970149253731343
1204,Sofiane Diop,Nice,23,AM,22,1231,1,4,1,0,1.3,82.5,0.5,1,6.73,1.0,0.7,0.4,0.0,0.1,0.6,0.1,0,1.0,1.2,0.1,1.0,1.0,29.6,82.5,0.5,1.2,0.0,0.5970149253731343
1205,Badredine Bouanani,Nice,19,AM,19,861,0,4,0,0,1.3,83.3,0.1,0,6.72,0.7,0.1,0.5,0.0,0.0,0.4,0.0,0,1.4,1.1,0.1,0.7,0.7,17.1,83.3,0.6,0.9,0.1,0.5970149253731343
1206,Billal Brahimi,Nice,24,AM,26,786,3,2,0,0,0.8,83.2,0.1,1,6.39,0.3,0.2,0.1,0.0,0.0,0.2,0.0,0,0.7,0.3,0.2,0.5,0.5,11.5,83.2,0.7,0.2,0.0,0.5970149253731343
1207,Wissam Ben Yedder,Monaco,33,AM,32,2130,19,6,4,0,2.3,76.5,0.5,4,7.07,0.5,0.1,0.6,0.0,0.0,0.3,0.0,0,0.7,0.7,0.7,1.0,1.0,18.2,76.5,0.1,0.3,0.0,0.7014925373134329
1208,Breel Embolo,Monaco,27,AM,32,1856,12,2,3,0,1.3,70.1,1.1,1,6.83,0.5,0.2,1.6,0.1,0.4,0.2,0.1,0,1.0,1.8,0.4,1.4,1.4,13.6,70.1,0.0,0.3,0.0,0.7014925373134329
1209,Ignatius Ganago,Nantes,25,AM,28,1520,5,3,0,0,1.2,64.8,2.2,0,6.56,0.3,0.1,0.5,0.0,0.4,0.1,0.0,0,0.4,1.1,0.3,0.7,0.7,11.6,64.8,0.0,0.3,0.0,0.26865671641791045
1210,Florent Mollet,Nantes,32,AM,19,1090,1,2,3,0,1.2,87.3,0.5,0,6.52,0.7,0.5,0.9,0.0,0.5,0.9,0.1,0,0.5,1.1,0.2,0.7,0.7,25.3,87.3,1.1,0.9,0.0,0.26865671641791045
1211,Evann Guessand,Nantes,22,AM,30,1257,3,2,2,0,0.7,71.0,0.9,1,6.5,0.8,0.3,1.0,0.0,0.2,0.2,0.0,0,1.2,0.7,0.2,1.0,1.0,9.1,71.0,0.1,0.2,0.0,0.26865671641791045
1212,Rafael Ratão,Toulouse,28,AM,30,1871,5,4,2,0,1.0,77.7,0.3,1,6.84,1.7,0.7,0.9,0.0,0.2,1.5,0.0,0,1.3,1.1,0.1,1.0,1.0,24.2,77.7,0.3,0.8,0.1,0.44776119402985076
1213,Zakaria Aboukhlal,Toulouse,24,AM,37,2480,10,5,4,0,2.2,76.7,0.3,3,6.7,0.9,0.6,1.1,0.0,0.5,0.8,0.0,0,1.1,1.2,0.5,1.0,1.0,19.5,76.7,0.1,0.2,0.0,0.44776119402985076
1214,Farès Chaïbi,Toulouse,21,AM,36,2345,5,5,2,0,1.8,76.5,0.9,0,6.7,0.9,0.5,0.9,0.0,0.8,0.9,0.1,0,0.3,0.6,0.2,0.7,0.7,26.1,76.5,0.3,1.2,0.1,0.44776119402985076
1215,Brecht Dejaegere,Toulouse,32,AM,30,1827,4,1,5,0,0.8,81.0,0.3,0,6.5,1.3,0.5,1.3,0.0,0.3,1.2,0.2,0,0.6,1.2,0.0,0.6,0.6,21.1,81.0,0.0,0.8,0.2,0.44776119402985076
1216,Denis Genreau,Toulouse,24,AM,20,654,0,1,3,0,0.4,78.2,0.3,0,6.35,1.8,0.4,0.5,0.0,0.5,0.9,0.1,0,0.4,0.2,0.2,0.3,0.3,15.2,78.2,0.2,0.4,0.0,0.44776119402985076
1217,Veljko Birmancevic,Toulouse,26,AM,25,427,0,0,0,0,0.5,69.8,0.1,0,6.11,0.5,0.3,0.2,0.0,0.0,0.6,0.1,0,0.2,0.3,0.0,0.1,0.1,6.0,69.8,0.0,0.0,0.0,0.44776119402985076
1218,Habib Diallo,Strasbourg,28,AM,37,2880,20,1,2,1,2.5,67.7,3.6,5,7.04,0.5,0.3,1.0,0.0,0.7,0.3,0.1,0,0.8,1.7,0.5,0.9,0.9,15.8,67.7,0.0,0.3,0.1,0.3283582089552239
1219,Kevin Gameiro,Strasbourg,36,AM,34,2103,10,0,0,1,1.4,80.4,0.4,1,6.6,0.6,0.3,0.4,0.0,0.0,0.6,0.0,0,0.6,0.4,0.1,0.8,0.8,21.3,80.4,0.2,0.2,0.1,0.3283582089552239
1220,Habib Diarra,Strasbourg,20,AM,29,1628,3,2,4,0,0.8,80.6,0.4,1,6.59,0.8,0.4,0.8,0.0,0.4,0.5,0.0,0,0.9,0.8,0.0,0.7,0.7,20.4,80.6,0.4,0.6,0.1,0.3283582089552239
1221,Romain Del Castillo,Brest,28,AM,27,1429,6,6,2,0,1.3,72.3,0.7,2,6.88,1.4,0.4,0.7,0.0,0.2,0.7,0.0,0,1.0,0.9,0.0,1.1,1.1,20.3,72.3,1.2,0.9,0.1,0.3880597014925373
1222,Jérémy Le Douaron,Brest,26,AM,32,2080,10,3,1,0,1.7,73.0,1.9,2,6.73,0.5,0.3,1.0,0.0,0.8,0.8,0.1,0,0.7,1.1,0.3,1.1,1.1,11.0,73.0,0.2,0.1,0.0,0.3880597014925373
1223,Himad Abdelli,Angers,24,AM,30,2141,2,2,3,0,0.8,85.1,0.6,3,6.78,2.1,0.9,1.4,0.0,0.4,1.2,0.0,0,1.4,1.0,0.0,0.7,0.7,40.1,85.1,0.4,2.1,0.1,0.0
1224,Abdallah Sima,Angers,22,AM,34,1833,5,1,0,0,1.1,76.1,1.3,0,6.38,0.6,0.1,0.9,0.0,0.5,0.4,0.0,1,0.6,0.7,0.4,0.9,0.9,10.3,76.1,0.1,0.1,0.0,0.0
1225,Adrien Hunou,Angers,30,AM,34,2248,4,1,2,0,1.3,78.0,0.6,0,6.37,1.1,0.2,0.4,0.0,0.2,0.9,0.0,0,0.4,1.3,0.1,0.7,0.7,21.1,78.0,0.1,0.3,0.0,0.0
1226,Kamory Doumbia,Reims,21,AM,26,1158,2,2,0,0,1.0,81.9,0.3,0,6.5,1.2,0.5,0.6,0.0,0.1,1.0,0.0,0,0.7,0.3,0.0,0.8,0.8,20.0,81.9,0.0,0.7,0.1,0.4925373134328358
1227,Arbër Zeneli,Reims,29,AM,23,1003,0,2,0,0,1.3,76.3,0.2,1,6.39,0.4,0.1,0.3,0.0,0.1,0.3,0.0,0,0.7,0.5,0.1,1.0,1.0,15.8,76.3,0.4,0.4,0.1,0.4925373134328358
1228,Mitchell van Bergen,Reims,24,AM,28,889,0,1,1,0,0.9,78.7,0.2,0,6.35,0.6,0.2,0.4,0.0,0.3,0.4,0.1,0,0.5,0.3,0.1,0.4,0.4,8.5,78.7,0.5,0.1,0.0,0.4925373134328358
1229,Saîf-Eddine Khaoui,Clermont Foot,29,AM,34,2036,7,3,4,0,1.4,73.1,0.4,2,6.74,1.4,1.0,0.7,0.0,0.2,0.9,0.1,0,0.7,1.1,0.2,0.7,0.7,19.1,73.1,0.3,0.7,0.0,0.6119402985074627
1230,Elbasan Rashani,Clermont Foot,30,AM,32,2173,3,3,3,0,1.1,80.3,0.5,1,6.57,1.2,0.7,1.1,0.0,0.5,0.8,0.1,0,0.7,0.9,0.1,0.8,0.8,20.3,80.3,0.2,0.3,0.0,0.6119402985074627
1231,Muhammed Cham,Clermont Foot,23,AM,38,1976,7,4,2,0,1.4,83.1,0.2,1,6.55,0.8,0.2,0.4,0.0,0.1,0.6,0.0,0,0.8,1.1,0.0,1.5,1.5,25.0,83.1,0.5,1.0,0.1,0.6119402985074627
1232,Rony Lopes,Troyes,28,AM,32,2360,7,5,2,0,1.8,75.2,0.6,2,6.87,0.8,0.3,0.6,0.0,0.3,0.8,0.1,0,1.4,1.0,0.0,1.2,1.2,23.5,75.2,1.1,1.3,0.1,0.08955223880597014
1233,Wilson Odobert,Troyes,19,AM,32,1767,4,2,0,0,0.8,79.8,0.2,0,6.43,0.6,0.5,0.3,0.0,0.2,0.5,0.0,0,1.0,0.5,0.1,0.8,0.8,15.4,79.8,0.3,0.4,0.0,0.08955223880597014
1234,Nuno da Costa,Auxerre,33,AM,33,2017,5,4,3,1,1.2,69.9,1.4,3,6.69,1.4,0.6,1.1,0.0,0.4,1.1,0.0,0,1.4,1.7,0.2,1.2,1.2,11.1,69.9,0.2,0.6,0.1,0.2537313432835821
1235,Hamza Sakhi,Auxerre,27,AM,27,1660,1,2,1,0,1.1,86.4,0.2,2,6.63,1.6,0.9,0.5,0.0,0.3,0.7,0.0,0,0.6,0.8,0.2,0.5,0.5,31.5,86.4,0.8,3.7,0.1,0.2537313432835821
1236,Gaetan Perrin,Auxerre,27,AM,37,1388,3,1,1,0,0.7,75.7,0.4,1,6.47,0.5,0.3,0.5,0.0,0.2,0.6,0.0,0,1.6,0.6,0.1,1.1,1.1,10.8,75.7,0.3,0.7,0.0,0.2537313432835821
1237,Lassine Sinayoko,Auxerre,24,AM,33,1569,1,2,0,1,1.3,77.4,0.7,0,6.4,1.0,0.5,0.9,0.0,0.5,0.6,0.0,0,0.8,0.7,0.2,1.0,1.0,15.8,77.4,0.2,0.4,0.0,0.2537313432835821
1238,Gauthier Hein,Auxerre,27,AM,35,1886,2,0,1,0,1.1,84.4,0.1,0,6.33,0.8,0.2,0.6,0.0,0.3,0.9,0.0,0,0.5,0.4,0.1,0.7,0.7,18.9,84.4,0.5,1.5,0.0,0.2537313432835821
1239,M'Baye Niang,Auxerre,29,AM,30,1486,6,0,2,2,1.3,64.0,2.3,0,6.31,0.4,0.0,1.4,0.0,0.6,0.3,0.0,0,0.3,1.4,0.3,0.7,0.7,9.5,64.0,0.0,0.3,0.0,0.2537313432835821
1240,Cyrille Bayala,AC Ajaccio,27,AM,33,2017,1,1,3,1,0.7,64.7,1.2,0,6.39,1.6,0.8,0.9,0.0,0.6,0.7,0.1,0,0.8,0.8,0.2,1.1,1.1,17.3,64.7,0.2,0.5,0.0,0.11940298507462686
1241,Paulo Dybala,Juventus,30,AM,30,2137,5,4,2,0,2.2,89.3,0.1,4,7.08,0.6,0.5,0.6,0.0,0.0,0.5,0.1,0,1.7,2.2,0.2,1.4,1.4,39.1,89.3,0.9,3.7,0.1,1.0
1242,Josip Ilicic,Atalanta,36,AM,31,2151,12,7,5,1,3.3,80.2,0.2,4,7.39,0.5,0.2,0.6,0.0,0.0,0.5,0.0,0,2.5,2.5,0.2,2.5,2.5,39.2,80.2,0.5,2.3,0.1,0.7123287671232876
1243,Musa Barrow,Atalanta,25,AM,22,592,1,2,0,0,1.4,79.0,0.5,0,6.3,0.4,0.0,0.3,0.0,0.1,0.1,0.0,0,0.3,0.2,0.1,0.6,0.6,10.4,79.0,0.1,0.3,0.0,0.7123287671232876
1244,Suso,AC Milan,30,AM,35,3031,7,10,8,1,2.7,82.5,0.1,7,7.39,0.8,0.5,0.9,0.0,0.0,0.9,0.0,0,1.9,2.3,0.2,1.8,1.8,43.1,82.5,1.5,3.1,0.1,0.6986301369863014
1245,Samu Castillejo,AC Milan,29,AM,31,1008,4,2,3,0,1.0,86.7,0.4,1,6.46,0.5,0.3,0.9,0.0,0.3,0.7,0.0,0,0.6,0.8,0.1,0.9,0.9,13.9,86.7,0.3,0.5,0.0,0.6986301369863014
1246,Rodrigo De Paul,Udinese,29,AM,36,3194,9,8,7,0,2.4,76.4,0.1,6,7.37,1.5,0.9,0.8,0.0,0.3,0.8,0.1,0,2.3,2.6,0.0,1.8,1.8,44.1,76.4,1.6,4.9,0.3,0.3561643835616438
1247,Ignacio Pussetto,Udinese,28,AM,35,2182,4,4,8,0,1.6,69.3,2.7,3,6.86,1.9,0.8,1.5,0.0,0.9,0.8,0.1,0,1.3,1.6,0.6,1.3,1.3,18.5,69.3,0.1,0.2,0.0,0.3561643835616438
1248,Kevin Lasagna,Udinese,31,AM,36,2451,6,2,2,0,1.8,69.9,2.4,0,6.55,0.2,0.2,0.9,0.0,0.9,0.3,0.1,0,0.3,1.0,0.6,0.7,0.7,12.5,69.9,0.1,0.2,0.0,0.3561643835616438
1249,Nicolò Barella,Cagliari,27,AM,35,3112,1,3,8,2,1.5,81.8,0.6,1,6.73,2.8,1.1,1.7,0.0,0.6,1.5,0.1,0,1.2,2.3,0.1,1.8,1.8,51.7,81.8,0.6,2.9,0.1,0.3287671232876712
1250,JP Galvão,Cagliari,32,AM,34,2571,7,2,4,1,1.8,74.5,2.1,1,6.65,0.5,0.2,1.4,0.0,0.4,0.2,0.1,0,0.6,1.6,0.3,1.2,1.2,21.6,74.5,0.5,0.6,0.0,0.3287671232876712
1251,Nicolò Zaniolo,Roma,24,AM,27,1772,4,2,8,0,1.8,81.3,0.5,0,6.7,1.3,0.5,1.7,0.0,0.2,1.1,0.0,0,1.5,1.2,0.1,2.5,2.5,20.1,81.3,0.2,0.9,0.0,0.6712328767123288
1252,Justin Kluivert,Roma,25,AM,29,1341,1,6,2,0,0.7,83.4,0.3,0,6.66,1.0,0.2,0.9,0.0,0.3,0.4,0.0,0,0.8,0.8,0.1,0.8,0.8,13.3,83.4,0.6,0.3,0.0,0.6712328767123288
1253,Patrik Schick,Roma,28,AM,24,1315,3,0,4,0,1.4,74.7,2.1,1,6.58,0.5,0.1,1.1,0.0,0.5,0.8,0.1,0,0.4,0.8,0.4,0.9,0.9,11.0,74.7,0.0,0.1,0.0,0.6712328767123288
1254,Dries Mertens,Napoli,36,AM,35,2253,16,11,1,0,2.5,79.0,0.2,4,7.2,0.5,0.4,0.9,0.0,0.1,0.6,0.0,0,0.5,0.8,0.4,0.8,0.8,24.2,79.0,0.5,0.7,0.1,0.8493150684931506
1255,Lorenzo Insigne,Napoli,32,AM,28,2080,10,6,6,1,4.3,86.0,0.1,3,7.16,0.5,0.3,0.3,0.0,0.1,0.4,0.0,0,0.9,0.5,0.6,1.0,1.0,43.9,86.0,0.4,2.8,0.2,0.8493150684931506
1256,Arkadiusz Milik,Napoli,30,AM,35,2398,17,3,4,0,3.2,82.7,1.3,4,7.13,0.5,0.1,1.2,0.0,0.4,0.5,0.1,0,0.2,0.8,0.5,0.7,0.7,16.8,82.7,0.1,0.5,0.0,0.8493150684931506
1257,Adam Ounas,Napoli,27,AM,18,534,3,0,0,0,1.2,83.4,0.2,1,6.53,0.3,0.1,0.2,0.0,0.0,0.5,0.0,0,1.1,0.6,0.0,0.6,0.6,15.1,83.4,0.1,0.6,0.2,0.8493150684931506
1258,Simone Verdi,Napoli,31,AM,22,701,3,3,0,0,0.9,85.5,0.1,1,6.48,0.7,0.2,0.6,0.0,0.1,0.4,0.0,0,0.5,0.4,0.0,0.7,0.7,15.0,85.5,0.5,0.7,0.1,0.8493150684931506
1259,Iago Falque,Torino,34,AM,26,1618,6,4,1,0,2.2,83.1,0.2,1,6.83,0.5,0.1,0.6,0.0,0.1,0.5,0.0,0,0.7,0.7,0.3,1.4,1.4,32.0,83.1,0.9,1.4,0.1,0.6301369863013698
1260,Christian Kouamé,Genoa,26,AM,38,3072,4,5,4,0,2.3,66.0,5.2,1,7.05,0.8,0.7,0.9,0.0,0.6,0.3,0.1,0,1.1,2.2,0.5,2.1,2.1,23.8,66.0,0.2,0.4,0.0,0.2876712328767123
1261,Daniel Bessa,Genoa,31,AM,34,2444,1,3,8,0,0.9,84.3,0.4,0,6.53,1.7,0.6,1.6,0.0,0.3,0.8,0.1,0,0.5,0.5,0.1,0.9,0.9,30.4,84.3,0.4,1.3,0.1,0.2876712328767123
1262,Sergej Milinkovic-Savic,Lazio,29,AM,31,2405,5,3,7,1,2.5,79.6,3.6,2,7.15,1.4,0.9,1.9,0.0,1.5,1.2,0.1,0,1.1,1.1,0.4,1.5,1.5,45.2,79.6,0.1,2.6,0.2,0.5753424657534246
1263,Luis Alberto,Lazio,31,AM,27,2003,4,5,5,1,2.5,82.0,0.6,3,7.05,2.0,0.4,0.9,0.0,0.3,1.3,0.1,0,0.9,0.9,0.1,1.6,1.6,47.4,82.0,1.6,2.7,0.1,0.5753424657534246
1264,Joaquín Correa,Lazio,29,AM,34,1919,5,6,5,0,2.1,86.1,0.6,1,7.03,0.6,0.1,0.8,0.0,0.2,0.4,0.1,0,2.1,1.2,0.2,0.8,0.8,25.1,86.1,0.2,0.5,0.1,0.5753424657534246
1265,Rodrigo Palacio,Bologna,42,AM,28,2335,3,6,6,0,1.6,77.3,1.4,0,6.92,0.9,0.2,0.8,0.0,0.5,1.1,0.0,0,1.8,2.3,0.9,2.0,2.0,25.2,77.3,0.4,0.5,0.0,0.3698630136986301
1266,Dennis Praet,Sampdoria,29,AM,34,2896,2,3,6,0,1.0,87.3,0.6,1,6.99,1.9,1.1,0.7,0.0,0.8,0.7,0.1,0,1.1,1.2,0.0,1.5,1.5,51.1,87.3,0.8,1.3,0.1,0.4931506849315068
1267,Grégoire Defrel,Sampdoria,32,AM,36,2343,11,3,2,0,1.3,84.4,0.6,3,6.82,1.1,0.1,1.1,0.0,0.2,0.3,0.0,0,0.8,0.9,0.2,1.4,1.4,21.5,84.4,0.2,0.2,0.0,0.4931506849315068
1268,Gianluca Caprari,Sampdoria,30,AM,21,1034,6,2,1,0,1.4,82.2,0.0,2,6.76,0.7,0.2,1.0,0.0,0.0,0.3,0.0,0,0.9,1.2,0.2,1.3,1.3,19.6,82.2,0.6,0.6,0.0,0.4931506849315068
1269,Gastón Ramírez,Sampdoria,33,AM,27,1587,4,4,6,1,1.0,78.8,1.1,2,6.76,1.4,0.3,1.6,0.0,0.9,0.7,0.1,0,0.7,1.3,0.1,1.8,1.8,29.4,78.8,0.8,0.9,0.1,0.4931506849315068
1270,Manolo Gabbiadini,Sampdoria,32,AM,18,807,4,2,5,0,1.7,77.2,0.8,0,6.6,0.3,0.2,1.0,0.0,0.2,0.4,0.1,0,0.3,0.7,0.2,0.7,0.7,15.1,77.2,0.2,0.3,0.0,0.4931506849315068
1271,Riccardo Saponara,Sampdoria,32,AM,22,908,2,4,3,0,1.1,69.4,0.3,0,6.44,0.5,0.2,0.7,0.0,0.4,0.4,0.0,0,0.7,0.7,0.3,1.8,1.8,20.3,69.4,0.1,0.7,0.1,0.4931506849315068
1272,Matteo Politano,Inter,30,AM,36,2568,5,6,4,1,2.2,80.1,0.2,0,6.92,0.5,0.4,0.4,0.0,0.2,0.6,0.0,0,1.3,1.2,0.1,0.9,0.9,33.8,80.1,1.6,1.6,0.0,0.7123287671232876
1273,Keita Baldé,Inter,29,AM,24,884,5,2,1,1,1.3,85.2,0.2,1,6.58,0.4,0.1,0.8,0.0,0.0,0.3,0.0,0,0.8,1.0,0.3,0.7,0.7,11.8,85.2,0.5,0.2,0.0,0.7123287671232876
1274,Luis Muriel,Fiorentina,33,AM,19,1444,6,0,1,0,2.4,62.4,0.8,1,6.87,1.0,0.2,1.1,0.0,0.1,0.6,0.0,0,1.6,0.8,0.2,1.6,1.6,19.1,62.4,0.3,0.4,0.1,0.3287671232876712
1275,Giovanni Simeone,Fiorentina,28,AM,36,2459,6,3,2,0,1.8,68.7,1.1,1,6.64,1.2,0.1,1.3,0.0,0.3,0.6,0.1,0,0.7,1.6,0.4,1.7,1.7,9.3,68.7,0.1,0.1,0.1,0.3287671232876712
1276,Marko Pjaca,Fiorentina,28,AM,19,746,1,1,1,0,1.0,76.1,0.6,0,6.43,0.5,0.4,0.5,0.0,0.3,0.2,0.0,0,0.6,0.8,0.0,0.7,0.7,11.0,76.1,0.0,0.3,0.0,0.3287671232876712
1277,Mattia Valoti,SPAL 2013,30,AM,24,1227,2,0,6,0,0.8,80.6,1.0,0,6.41,1.4,0.8,1.4,0.1,0.6,0.7,0.0,0,0.4,1.2,0.0,0.7,0.7,20.7,80.6,0.1,0.7,0.0,0.3424657534246575
1278,Mirco Antenucci,SPAL 2013,39,AM,35,2126,5,0,0,0,1.4,79.7,1.1,0,6.4,0.3,0.1,0.8,0.0,0.1,0.3,0.0,0,0.6,1.1,0.5,1.3,1.3,14.5,79.7,0.1,0.3,0.0,0.3424657534246575
1279,Luca Siligardi,Parma Calcio 1913,36,AM,29,1645,1,2,2,0,1.3,69.6,0.5,1,6.6,1.0,0.5,0.4,0.0,0.3,0.5,0.1,0,1.2,0.9,0.1,1.4,1.4,15.2,69.6,0.5,0.8,0.0,0.3287671232876712
1280,Domenico Berardi,Sassuolo,29,AM,35,2885,8,4,5,1,3.6,77.0,0.7,3,6.98,1.1,0.7,1.9,0.0,0.7,1.7,0.1,0,1.3,2.6,0.3,1.4,1.4,34.0,77.0,0.7,1.0,0.1,0.3561643835616438
1281,Stefano Sensi,Sassuolo,28,AM,28,1980,2,4,8,0,1.3,89.5,0.4,1,6.91,1.3,1.2,0.9,0.0,0.5,0.9,0.3,0,0.7,2.4,0.0,1.0,1.0,48.1,89.5,1.1,2.6,0.1,0.3561643835616438
1282,Jérémie Boga,Sassuolo,27,AM,25,1440,3,1,0,0,1.1,87.0,0.1,0,6.8,0.3,0.1,0.3,0.0,0.1,0.4,0.0,0,3.3,1.2,0.3,1.0,1.0,18.4,87.0,0.0,0.2,0.0,0.3561643835616438
