,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
358,Nicola Rigoni,Chievo,33,DM,24,1958,0,1,8,1,0.9,80.5,2.0,0,6.3,1.8,1.0,2.0,0.0,1.8,1.2,0.2,0,0.1,0.8,0.0,0.4,0.4,37.1,80.5,0.0,1.9,0.0,0.0
359,Rahman Chibsah,Frosinone,31,DM,32,2626,1,0,5,0,1.0,82.5,0.6,0,6.52,1.4,1.0,1.4,0.1,0.8,1.2,0.3,0,1.6,0.9,0.2,1.6,1.6,27.6,82.5,0.2,1.1,0.0,0.1095890410958904
360,Adrien Rabiot,Juventus,29,DM,28,1914,1,1,5,1,0.7,90.0,0.9,1,6.82,1.7,1.1,1.8,0.0,0.5,0.9,0.2,0,1.3,1.0,0.0,0.9,0.9,39.0,90.0,0.1,0.9,0.0,1.0
361,Remo Freuler,Atalanta,32,DM,31,2344,2,2,3,0,0.6,88.5,0.5,0,6.8,1.6,0.9,1.3,0.0,0.8,1.4,0.2,0,0.5,1.1,0.0,0.6,0.6,52.0,88.5,0.2,1.4,0.0,0.9206349206349206
362,Amadou Diawara,Roma,26,DM,22,1523,1,1,4,0,0.5,88.9,0.3,0,6.71,1.8,1.5,1.3,0.0,0.6,1.0,0.0,0,0.5,0.8,0.0,0.1,0.1,45.4,88.9,0.0,3.2,0.0,0.7936507936507936
363,Pedro Obiang,Sassuolo,32,DM,25,1670,1,1,10,0,0.9,88.7,0.9,0,6.59,1.8,0.8,1.4,0.0,1.2,0.8,0.4,1,0.8,0.8,0.0,0.5,0.5,43.4,88.7,0.0,1.2,0.0,0.49206349206349204
364,Francesco Magnanelli,Sassuolo,39,DM,22,1394,0,0,5,0,0.4,88.8,1.0,0,6.49,1.1,0.9,0.9,0.1,0.8,1.1,0.3,0,0.3,1.6,0.0,0.2,0.2,53.7,88.8,0.0,3.1,0.0,0.49206349206349204
365,Roberto Gagliardini,Inter,30,DM,24,1805,4,2,5,0,1.4,85.0,1.2,0,6.92,1.6,1.3,1.4,0.0,0.8,1.2,0.3,0,0.4,1.0,0.2,0.6,0.6,38.4,85.0,0.2,1.9,0.0,0.9841269841269841
366,Rolando Mandragora,Udinese,26,DM,26,2054,0,2,2,0,2.1,85.0,0.8,0,6.67,1.8,1.0,1.5,0.0,0.7,1.5,0.2,0,0.5,0.8,0.0,0.6,0.6,34.9,85.0,0.4,2.0,0.0,0.3968253968253968
367,Walace,Udinese,29,DM,20,1137,0,0,2,0,0.6,88.6,0.7,0,6.56,1.4,1.7,1.2,0.0,0.9,1.5,0.3,0,0.7,0.8,0.1,0.9,0.9,33.8,88.6,0.0,1.7,0.0,0.3968253968253968
368,Allan,Napoli,33,DM,23,1281,2,1,3,0,0.5,87.4,0.4,1,6.66,2.2,0.7,1.3,0.0,0.4,1.6,0.1,0,0.8,1.0,0.0,0.7,0.7,35.2,87.4,0.1,2.1,0.0,0.6666666666666666
369,Panagiotis Tachtsidis,Lecce,33,DM,28,2006,0,2,5,1,1.0,79.8,1.5,0,6.52,1.9,1.3,1.5,0.0,1.1,1.3,0.4,0,0.7,1.0,0.0,0.6,0.6,41.0,79.8,0.2,4.1,0.0,0.23809523809523808
370,Erick Pulgar,Fiorentina,30,DM,37,2948,7,6,9,0,0.9,88.0,0.7,3,7.03,2.0,1.3,1.1,0.0,1.3,2.0,0.4,0,0.3,0.9,0.1,0.4,0.4,40.2,88.0,1.6,2.4,0.1,0.4603174603174603
371,Sandro Tonali,Brescia,23,DM,35,3019,1,7,9,0,0.8,76.1,0.3,0,6.86,1.1,1.2,1.2,0.0,1.1,1.1,0.4,0,1.1,1.7,0.0,0.9,0.9,39.0,76.1,2.0,3.1,0.1,0.07936507936507936
372,Ronaldo Vieira,Sampdoria,25,DM,27,1821,0,1,11,1,1.1,83.9,1.5,0,6.47,1.2,0.8,1.5,0.0,1.1,0.8,0.1,0,0.4,0.6,0.0,1.0,1.0,33.1,83.9,0.4,3.1,0.0,0.3492063492063492
373,Mirko Valdifiori,SPAL 2013,38,DM,22,1401,0,3,5,0,0.2,85.9,0.5,0,6.56,1.4,0.2,0.7,0.0,1.0,0.8,0.1,0,0.4,0.6,0.0,0.3,0.3,38.3,85.9,1.3,2.9,0.0,0.0
374,Alessandro Murgia,SPAL 2013,27,DM,25,1753,0,1,3,0,1.0,89.2,0.7,0,6.39,1.1,0.7,1.0,0.0,0.5,0.8,0.1,0,0.4,0.9,0.1,0.7,0.7,30.1,89.2,1.0,0.9,0.0,0.0
375,Adrien Rabiot,Juventus,29,DM,34,2314,4,2,5,1,1.0,90.8,1.1,0,6.9,2.1,1.3,1.3,0.0,0.8,0.9,0.3,0,1.1,0.6,0.0,0.4,0.4,41.6,90.8,0.1,1.2,0.0,0.8169014084507042
376,Arthur,Juventus,27,DM,22,1158,1,0,3,0,0.1,94.1,0.1,0,6.63,0.8,0.8,0.5,0.0,0.4,0.9,0.0,0,0.9,1.0,0.0,0.5,0.5,49.0,94.1,0.0,2.5,0.0,0.8169014084507042
377,Sandro Tonali,AC Milan,23,DM,25,1338,0,0,1,1,0.4,83.6,0.2,0,6.49,1.1,0.9,0.7,0.0,0.7,0.6,0.2,0,0.2,0.7,0.0,0.3,0.3,29.6,83.6,0.4,1.4,0.0,0.8309859154929577
378,Diego Demme,Napoli,32,DM,24,1597,2,3,6,0,0.6,89.2,0.3,0,6.77,2.3,0.5,1.4,0.0,0.6,1.7,0.0,0,0.3,1.2,0.0,0.8,0.8,51.8,89.2,0.0,2.4,0.0,0.8028169014084507
379,Tiémoué Bakayoko,Napoli,29,DM,32,1973,2,1,4,1,0.5,88.3,1.4,1,6.76,2.2,1.1,1.1,0.0,0.3,0.5,0.1,0,0.8,1.6,0.0,0.6,0.6,38.2,88.3,0.0,1.4,0.0,0.8028169014084507
380,Roberto Gagliardini,Inter,30,DM,28,1228,3,2,2,0,0.6,87.4,0.7,2,6.58,1.1,0.7,0.8,0.0,0.5,0.8,0.1,0,0.1,0.6,0.0,0.2,0.2,21.0,87.4,0.1,0.8,0.0,1.0
381,Pedro Obiang,Sassuolo,32,DM,33,1465,0,1,4,1,0.5,89.1,0.9,0,6.44,1.1,0.7,0.7,0.0,0.8,0.7,0.2,0,0.5,0.6,0.0,0.2,0.2,27.5,89.1,0.0,0.8,0.1,0.5915492957746479
382,Walace,Udinese,29,DM,30,2059,0,0,4,0,0.6,88.5,0.4,0,6.52,1.7,1.1,1.0,0.0,0.7,1.3,0.1,0,0.8,0.9,0.0,0.5,0.5,38.4,88.5,0.0,2.3,0.0,0.28169014084507044
383,Amadou Diawara,Roma,26,DM,18,655,1,0,2,1,0.4,89.7,0.2,1,6.26,0.7,0.7,0.9,0.0,0.3,0.4,0.1,0,0.3,0.2,0.0,0.1,0.1,25.9,89.7,0.0,1.2,0.1,0.5915492957746479
384,Gonzalo Escalante,Lazio,31,DM,24,720,0,1,5,0,0.3,88.7,0.5,0,6.4,1.1,0.8,0.6,0.0,0.5,0.8,0.1,0,0.3,0.3,0.0,0.1,0.1,19.8,88.7,0.0,0.9,0.0,0.676056338028169
385,Remo Freuler,Atalanta,32,DM,34,2721,2,3,5,0,0.6,89.0,0.5,0,6.99,1.9,1.1,1.1,0.1,0.7,1.3,0.1,0,1.1,0.9,0.0,0.9,0.9,61.1,89.0,0.1,2.5,0.0,0.8169014084507042
386,Salvatore Molina,Crotone,32,DM,29,2324,1,4,1,0,0.5,80.7,0.7,0,6.55,1.3,0.6,0.8,0.1,1.0,0.6,0.3,1,0.9,1.3,0.1,1.0,1.0,32.4,80.7,0.8,2.1,0.0,0.04225352112676056
387,Alfred Duncan,Cagliari,31,DM,19,1067,0,1,2,0,0.4,82.1,0.4,0,6.41,0.9,0.8,0.8,0.1,0.4,0.9,0.0,0,0.9,0.6,0.0,0.4,0.4,30.6,82.1,0.1,1.9,0.1,0.23943661971830985
388,Kevin Strootman,Genoa,34,DM,18,1330,0,4,7,0,0.3,84.1,0.9,1,6.83,1.7,1.4,1.4,0.1,0.8,1.0,0.2,0,0.5,0.7,0.1,0.6,0.6,44.0,84.1,0.4,1.7,0.1,0.30985915492957744
389,Nicolò Rovella,Genoa,22,DM,20,1186,0,2,4,0,0.6,86.5,0.4,1,6.54,1.5,1.0,1.0,0.0,0.9,1.2,0.0,0,0.6,1.2,0.0,0.3,0.3,40.5,86.5,0.4,2.8,0.1,0.30985915492957744
390,Alberto Grassi,Parma Calcio 1913,29,DM,23,1179,0,0,3,0,0.4,80.2,0.6,0,6.32,1.3,1.1,0.7,0.0,1.1,0.9,0.4,1,0.3,1.2,0.0,0.2,0.2,18.7,80.2,0.0,0.6,0.0,0.0
391,Erick Pulgar,Fiorentina,30,DM,31,1999,1,3,8,0,0.5,85.1,0.9,0,6.68,1.3,1.3,0.7,0.1,1.3,0.9,0.3,0,0.4,0.7,0.0,0.2,0.2,34.5,85.1,0.7,2.1,0.0,0.28169014084507044
392,Riccardo Improta,Benevento,30,DM,34,2335,1,0,7,0,1.0,73.2,1.4,1,6.51,1.1,0.8,0.7,0.1,1.3,0.7,0.1,1,0.7,1.6,0.1,0.6,0.6,23.1,73.2,0.7,0.9,0.0,0.18309859154929578
393,Pasquale Schiattarella,Benevento,36,DM,29,2253,1,1,14,1,0.4,81.6,0.4,0,6.44,1.3,1.1,1.2,0.1,1.0,1.0,0.2,0,0.5,1.9,0.0,0.4,0.4,45.9,81.6,0.1,2.5,0.1,0.18309859154929578
394,Davide Frattesi,Sassuolo,24,DM,36,2885,4,3,6,0,1.9,83.7,0.7,1,6.77,1.3,0.8,1.3,0.1,1.6,0.7,0.3,1,1.2,1.6,0.0,0.6,0.6,34.0,83.7,0.1,1.3,0.1,0.3898305084745763
395,Sandro Tonali,AC Milan,23,DM,36,2608,5,2,9,0,1.0,85.5,0.3,4,7.02,1.5,0.9,1.3,0.0,0.5,0.6,0.2,0,0.8,1.4,0.1,0.6,0.6,38.0,85.5,0.9,2.8,0.1,1.0
396,Lucas Torreira,Fiorentina,28,DM,31,2201,5,1,8,1,0.9,87.7,0.6,3,6.67,1.2,0.8,1.2,0.0,0.5,0.7,0.0,0,0.2,1.4,0.1,0.3,0.3,43.8,87.7,0.0,2.9,0.1,0.5932203389830508
397,Alfred Duncan,Fiorentina,31,DM,33,1934,2,2,3,0,0.3,80.9,0.3,0,6.43,1.0,0.3,0.7,0.0,0.2,0.6,0.1,0,0.4,0.4,0.0,0.5,0.5,26.9,80.9,0.4,2.1,0.0,0.5932203389830508
398,Remo Freuler,Atalanta,32,DM,29,2380,1,3,10,0,0.7,87.2,0.7,0,6.71,2.4,1.2,1.5,0.0,0.8,1.4,0.3,1,0.7,1.0,0.0,0.8,0.8,58.1,87.2,0.2,1.4,0.0,0.5423728813559322
399,Roberto Gagliardini,Inter,30,DM,18,640,2,2,2,0,0.4,86.6,0.8,0,6.47,0.7,0.5,1.3,0.0,0.3,0.7,0.3,0,0.2,0.9,0.0,0.4,0.4,18.2,86.6,0.0,0.5,0.0,0.9661016949152542
400,Stanislav Lobotka,Napoli,29,DM,23,1687,1,0,2,0,0.1,93.7,0.3,0,6.73,1.7,0.5,0.8,0.0,0.5,1.0,0.0,0,0.6,1.5,0.0,0.5,0.5,61.5,93.7,0.0,1.1,0.1,0.8813559322033898
401,Diego Demme,Napoli,32,DM,19,686,1,0,4,0,0.1,91.2,0.2,0,6.37,1.1,0.5,1.5,0.0,0.1,0.6,0.1,0,0.2,0.4,0.0,0.3,0.3,30.9,91.2,0.1,1.1,0.1,0.8813559322033898
402,Adrien Rabiot,Juventus,29,DM,32,2294,0,2,5,0,0.8,83.3,1.5,0,6.82,2.0,0.6,1.4,0.0,1.0,0.6,0.3,0,1.4,0.9,0.1,0.8,0.8,31.8,83.3,0.2,0.8,0.0,0.7288135593220338
403,Arthur,Juventus,27,DM,20,957,0,0,3,0,0.1,89.7,0.2,0,6.48,1.3,0.4,1.0,0.0,0.4,0.6,0.1,0,0.5,1.6,0.0,0.2,0.2,34.9,89.7,0.0,2.2,0.1,0.7288135593220338
404,Rolando Mandragora,Torino,26,DM,21,1319,0,2,5,1,1.1,86.4,0.8,0,6.61,1.0,0.5,1.2,0.0,0.6,0.4,0.2,0,0.1,1.0,0.0,0.4,0.4,34.2,86.4,1.2,1.0,0.0,0.3898305084745763
405,Walace,Udinese,29,DM,36,2972,1,0,6,1,1.3,83.1,0.6,0,6.69,2.3,1.5,1.3,0.0,0.9,1.8,0.1,0,0.7,1.0,0.0,1.0,1.0,45.5,83.1,0.1,2.6,0.0,0.3389830508474576
406,Kristjan Asllani,Empoli,22,DM,23,1347,1,1,2,0,0.7,84.3,0.2,0,6.43,0.8,0.8,0.6,0.0,0.5,0.8,0.3,0,0.3,1.0,0.0,0.3,0.3,32.4,84.3,0.3,2.5,0.0,0.23728813559322035
407,Alberto Grassi,Cagliari,29,DM,30,2185,0,2,4,1,0.8,81.3,1.8,2,6.73,1.6,2.1,0.9,0.1,1.0,0.7,0.3,0,0.6,2.0,0.0,0.5,0.5,34.3,81.3,0.1,1.1,0.0,0.05084745762711865
408,Nicolò Rovella,Genoa,22,DM,21,1467,0,3,5,0,0.8,84.7,0.2,0,6.73,1.8,1.0,1.2,0.0,0.7,1.2,0.0,0,0.8,1.1,0.1,0.8,0.8,40.7,84.7,1.4,3.0,0.1,0.01694915254237288
409,Dor Peretz,Venezia,28,DM,18,574,0,1,2,0,0.3,75.8,0.4,0,6.25,1.5,0.4,0.6,0.0,0.6,0.7,0.2,0,0.1,0.4,0.0,0.4,0.4,12.6,75.8,0.0,0.4,0.0,0.0
410,Tanner Tessmann,Venezia,22,DM,20,674,0,0,1,1,0.4,74.2,0.4,0,6.21,0.6,0.3,0.5,0.0,1.1,0.5,0.5,0,0.6,0.4,0.0,0.4,0.4,11.1,74.2,0.0,0.9,0.0,0.0
411,Stanislav Lobotka,Napoli,29,DM,38,3113,1,1,2,0,0.3,94.2,0.3,0,6.87,2.2,0.6,0.7,0.0,0.4,0.8,0.2,0,0.5,1.4,0.0,0.4,0.4,60.4,94.2,0.0,2.5,0.0,1.0
412,Nemanja Matic,Roma,35,DM,35,1839,2,2,5,0,0.3,86.7,0.6,0,6.65,1.3,0.7,0.5,0.0,0.5,0.4,0.2,0,0.7,0.5,0.0,0.5,0.5,36.4,86.7,0.1,2.4,0.0,0.6197183098591549
413,Sandro Tonali,AC Milan,23,DM,34,2721,2,7,7,0,0.9,81.0,0.4,2,6.91,1.9,0.7,1.0,0.1,0.5,0.5,0.3,0,0.3,0.9,0.1,0.3,0.3,41.3,81.0,0.9,2.5,0.1,0.7183098591549296
414,Roberto Gagliardini,Inter,30,DM,19,777,0,0,3,1,0.8,84.6,0.8,0,6.27,0.8,0.2,1.1,0.0,0.6,0.6,0.3,0,0.0,0.5,0.0,0.1,0.1,18.2,84.6,0.2,0.4,0.1,0.7464788732394366
415,Kristjan Asllani,Inter,22,DM,20,580,0,0,2,0,0.6,90.1,0.0,0,6.25,0.6,0.3,0.3,0.0,0.2,0.2,0.1,0,0.1,0.4,0.0,0.1,0.1,21.7,90.1,0.5,1.6,0.0,0.7464788732394366
416,Davide Frattesi,Sassuolo,24,DM,36,2891,7,0,4,0,1.8,80.5,0.6,1,6.8,1.8,0.4,1.1,0.1,1.1,0.5,0.2,0,0.9,1.6,0.0,1.2,1.2,27.7,80.5,0.1,1.7,0.1,0.36619718309859156
417,Adrien Rabiot,Juventus,29,DM,32,2751,8,4,9,0,1.5,83.6,1.6,3,7.11,2.0,0.8,1.4,0.0,1.2,0.8,0.2,0,0.8,1.3,0.1,1.1,1.1,35.5,83.6,0.2,1.5,0.1,0.6056338028169014
418,Leandro Paredes,Juventus,29,DM,25,969,1,0,7,1,0.6,91.4,0.2,1,6.41,0.8,0.7,0.8,0.0,0.8,0.5,0.0,0,0.2,0.4,0.0,0.2,0.2,28.9,91.4,0.7,2.0,0.1,0.6056338028169014
419,Rolando Mandragora,Fiorentina,26,DM,29,1955,2,4,8,0,1.3,84.4,1.2,1,6.71,1.4,0.6,1.1,0.0,0.7,1.0,0.1,0,0.2,0.6,0.0,0.3,0.3,31.1,84.4,0.8,2.3,0.0,0.5211267605633803
420,Alfred Duncan,Fiorentina,31,DM,25,1107,1,0,3,0,0.4,80.8,0.4,0,6.4,0.7,0.3,1.0,0.0,0.2,0.4,0.0,0,0.5,0.5,0.0,0.6,0.6,20.2,80.8,0.4,1.1,0.0,0.5211267605633803
421,Nicolò Rovella,Monza,22,DM,25,1749,1,2,6,1,0.8,89.7,0.4,0,6.78,1.8,1.6,1.0,0.1,0.6,0.9,0.0,0,0.2,0.8,0.1,0.3,0.3,53.0,89.7,0.4,3.9,0.0,0.4647887323943662
422,Alberto Grassi,Empoli,29,DM,25,1193,0,0,3,0,0.4,81.3,1.0,1,6.51,1.0,1.1,0.9,0.0,1.8,0.4,0.5,0,0.2,0.5,0.0,0.5,0.5,22.3,81.3,0.0,0.9,0.0,0.3380281690140845
423,Emil Bohinen,Salernitana,25,DM,24,825,0,0,0,0,0.2,84.8,0.5,0,6.38,1.0,0.7,0.6,0.0,0.8,0.5,0.3,0,0.3,0.5,0.0,0.4,0.4,19.8,84.8,0.0,0.4,0.0,0.323943661971831
424,Walace,Udinese,29,DM,37,3200,0,1,6,0,0.9,84.7,0.6,0,6.66,2.2,1.4,1.1,0.1,1.2,1.3,0.3,0,0.3,1.1,0.0,0.8,0.8,46.9,84.7,0.1,3.2,0.0,0.38028169014084506
425,Morten Hjulmand,Lecce,24,DM,35,2963,0,4,9,1,0.5,79.3,1.2,5,6.82,2.6,2.1,1.7,0.0,1.5,0.9,0.3,0,0.5,1.1,0.0,0.5,0.5,37.2,79.3,0.1,2.7,0.0,0.23943661971830985
426,Alexis Blin,Lecce,27,DM,35,2380,1,0,8,0,0.6,81.3,1.6,1,6.6,2.0,1.0,1.3,0.1,1.9,1.0,0.4,0,0.1,0.9,0.0,0.4,0.4,26.1,81.3,0.1,0.8,0.0,0.23943661971830985
427,Harry Winks,Sampdoria,28,DM,20,1719,0,0,2,0,0.7,85.4,0.3,0,6.46,1.4,1.2,0.8,0.0,1.0,1.5,0.4,0,0.9,0.7,0.1,0.8,0.8,45.7,85.4,0.6,2.8,0.1,0.0
428,Michele Castagnetti,Cremonese,34,DM,27,1415,0,1,2,0,0.4,80.6,0.3,0,6.45,1.7,0.6,0.6,0.0,0.8,1.3,0.1,0,0.3,0.4,0.0,0.1,0.1,28.0,80.6,0.4,1.4,0.1,0.11267605633802817
