,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
1290,Franck Kessié,AC Milan,27,M,35,2912,4,1,3,0,1.1,89.2,0.5,0,6.75,1.5,1.0,1.7,0.1,0.8,1.0,0.1,0,0.7,0.6,0.0,1.0,1.0,48.2,89.2,0.2,1.9,0.1,0.7301587301587301
1291,Giacomo Bonaventura,AC Milan,34,M,29,1327,3,5,2,0,1.5,85.6,0.3,2,6.71,0.6,0.2,0.7,0.0,0.3,0.4,0.1,0,0.8,1.1,0.1,0.6,0.6,22.8,85.6,0.1,0.7,0.1,0.7301587301587301
1292,Lucas Paquetá,AC Milan,26,M,24,1102,0,1,7,0,1.4,78.9,0.9,2,6.53,1.4,0.3,1.0,0.0,0.3,1.0,0.1,0,1.0,1.0,0.1,1.5,1.5,22.8,78.9,0.1,0.8,0.0,0.7301587301587301
1293,Henrikh Mkhitaryan,Roma,35,M,22,1536,9,5,5,0,2.0,84.1,0.5,1,7.09,1.5,0.5,0.8,0.0,0.2,1.2,0.1,0,1.0,1.2,0.0,0.9,0.9,30.5,84.1,0.1,1.4,0.1,0.7936507936507936
1294,Lorenzo Pellegrini,Roma,27,M,27,2109,1,9,6,1,2.1,81.1,0.7,2,7.05,1.1,0.6,1.5,0.0,0.6,0.8,0.0,0,0.9,1.2,0.1,0.7,0.7,38.7,81.1,2.0,2.1,0.3,0.7936507936507936
1295,Cengiz Ünder,Roma,26,M,18,873,3,0,2,0,1.5,77.6,0.3,1,6.87,0.6,0.4,0.3,0.0,0.3,0.4,0.1,0,1.8,0.9,0.0,0.6,0.6,16.6,77.6,0.7,1.2,0.1,0.7936507936507936
1296,Jordan Veretout,Roma,31,M,33,2663,6,0,6,0,0.9,89.7,0.2,1,6.74,1.1,0.5,1.0,0.1,0.8,0.9,0.2,0,0.9,0.5,0.0,0.4,0.4,47.7,89.7,0.7,3.3,0.0,0.7936507936507936
1297,Diego Perotti,Roma,35,M,21,875,5,3,3,1,0.7,85.7,0.1,2,6.68,0.8,0.2,0.4,0.0,0.2,0.7,0.0,0,1.4,1.1,0.0,0.7,0.7,16.6,85.7,0.3,0.7,0.1,0.7936507936507936
1298,Manuel Locatelli,Sassuolo,26,M,33,2597,0,5,9,0,1.0,88.0,0.7,3,7.13,2.3,1.0,1.4,0.0,0.9,1.1,0.4,1,1.5,1.8,0.0,0.9,0.9,64.0,88.0,0.5,3.5,0.2,0.49206349206349204
1299,Marcelo Brozovic,Inter,31,M,32,2703,3,6,9,0,1.7,89.9,0.7,2,7.15,2.1,1.4,1.4,0.0,1.2,1.6,0.3,0,0.8,0.6,0.0,0.6,0.6,65.0,89.9,0.3,5.7,0.0,0.9841269841269841
1300,Alexis Sánchez,Inter,35,M,22,918,4,8,2,1,1.0,75.5,0.2,3,6.94,0.4,0.1,0.9,0.0,0.0,0.3,0.0,0,1.0,1.5,0.4,0.8,0.8,16.3,75.5,0.7,1.3,0.0,0.9841269841269841
1301,Antonio Candreva,Inter,37,M,32,2003,5,7,5,0,1.3,82.7,0.2,1,6.81,0.3,0.4,0.5,0.0,0.7,0.7,0.3,0,0.3,0.6,0.4,0.3,0.3,31.4,82.7,1.3,2.3,0.0,0.9841269841269841
1302,Matías Vecino,Inter,32,M,20,1281,2,2,4,0,1.4,78.5,0.9,2,6.68,1.6,0.8,1.0,0.0,1.3,1.4,0.2,0,0.3,0.6,0.2,0.6,0.6,26.3,78.5,0.1,0.8,0.0,0.9841269841269841
1303,Borja Valero,Inter,39,M,19,923,2,0,4,0,0.6,90.0,0.3,1,6.55,0.9,0.4,0.6,0.0,0.4,0.9,0.2,0,0.4,0.7,0.1,0.4,0.4,27.9,90.0,0.0,1.6,0.0,0.9841269841269841
1304,Riccardo Orsolini,Bologna,27,M,37,2694,8,6,3,0,2.4,70.0,0.8,4,6.89,1.0,0.4,1.1,0.0,0.5,0.9,0.0,0,1.4,2.1,0.4,1.3,1.3,24.1,70.0,1.0,1.1,0.0,0.42857142857142855
1305,Andrea Poli,Bologna,34,M,28,1926,2,0,5,0,0.9,89.9,0.6,1,6.59,1.6,1.4,1.0,0.1,0.3,1.3,0.1,0,0.5,1.0,0.0,0.5,0.5,36.5,89.9,0.0,0.7,0.0,0.42857142857142855
1306,Mattias Svanberg,Bologna,25,M,25,1051,1,2,2,0,1.5,85.8,0.6,0,6.35,0.5,0.5,0.7,0.0,0.4,1.0,0.2,0,0.3,1.1,0.0,0.6,0.6,15.5,85.8,0.2,0.4,0.0,0.42857142857142855
1307,Andreas Skov Olsen,Bologna,24,M,26,749,1,0,2,0,0.8,79.9,0.3,0,6.24,0.4,0.3,0.5,0.0,0.1,0.3,0.0,0,0.5,0.4,0.1,0.4,0.4,12.2,79.9,0.5,0.4,0.0,0.42857142857142855
1308,Seko Fofana,Udinese,28,M,32,2252,3,7,4,0,1.4,87.7,0.2,2,6.89,0.5,0.5,0.6,0.0,0.5,0.8,0.0,0,2.2,0.6,0.0,1.0,1.0,32.4,87.7,0.2,1.7,0.1,0.3968253968253968
1309,Mato Jajalo,Udinese,35,M,26,1653,0,0,6,1,0.6,83.9,0.7,0,6.51,1.7,0.7,1.1,0.0,0.7,0.9,0.3,0,1.1,1.0,0.0,0.6,0.6,38.2,83.9,0.2,2.1,0.0,0.3968253968253968
1310,Radja Nainggolan,Cagliari,36,M,26,2082,6,7,5,0,2.5,79.8,0.7,4,7.21,1.2,0.5,0.8,0.0,1.1,0.8,0.2,0,1.5,1.1,0.0,1.7,1.7,39.8,79.8,0.8,4.4,0.2,0.3968253968253968
1311,Marko Rog,Cagliari,28,M,30,2359,1,1,10,0,1.0,86.4,0.7,0,6.86,2.3,0.7,2.0,0.0,0.5,2.1,0.4,0,1.8,1.4,0.0,1.2,1.2,37.8,86.4,0.3,1.6,0.0,0.3968253968253968
1312,Luca Cigarini,Cagliari,37,M,22,1634,0,4,6,1,0.3,84.0,0.4,1,6.73,1.7,0.9,1.7,0.0,1.2,1.1,0.5,0,0.3,1.3,0.0,0.4,0.4,52.4,84.0,1.0,3.7,0.0,0.3968253968253968
1313,Federico Mattiello,Cagliari,28,M,18,955,0,1,3,0,0.4,81.7,0.7,0,6.66,1.7,1.0,0.9,0.2,1.2,0.9,0.4,0,0.6,1.3,0.1,0.7,0.7,18.6,81.7,0.4,0.6,0.0,0.3968253968253968
1314,Artur Ionita,Cagliari,33,M,34,1925,0,2,6,0,0.5,86.7,1.2,0,6.37,1.1,0.5,1.3,0.0,0.6,0.7,0.3,0,0.4,0.4,0.0,0.5,0.5,19.2,86.7,0.1,0.6,0.0,0.3968253968253968
1315,Tomás Rincón,Torino,36,M,32,2708,1,3,11,0,0.5,82.6,1.8,0,6.8,1.8,1.1,2.1,0.1,1.9,1.3,0.1,0,0.9,1.5,0.0,0.8,0.8,38.5,82.6,0.2,3.3,0.0,0.31746031746031744
1316,Soualiho Meïté,Torino,30,M,33,2194,0,2,5,0,0.7,83.1,1.8,1,6.67,1.0,0.7,1.0,0.0,1.1,0.7,0.2,0,1.9,1.1,0.0,1.1,1.1,27.1,83.1,0.2,1.3,0.0,0.31746031746031744
1317,Sasa Lukic,Torino,27,M,30,1858,1,1,5,1,0.6,86.4,0.5,0,6.31,1.0,1.0,1.5,0.0,0.5,0.8,0.2,0,0.6,0.7,0.1,0.3,0.3,26.6,86.4,0.2,1.2,0.0,0.31746031746031744
1318,Juraj Kucka,Parma Calcio 1913,37,M,26,1934,6,3,5,1,1.8,71.4,3.2,0,6.98,1.7,1.1,2.0,0.0,1.2,1.8,0.2,0,1.0,2.1,0.1,1.2,1.2,26.1,71.4,0.2,1.3,0.1,0.4603174603174603
1319,Hernani,Parma Calcio 1913,30,M,32,2422,0,4,10,0,1.1,77.1,1.1,1,6.86,1.9,1.6,1.4,0.0,1.4,2.6,0.3,0,1.1,0.6,0.1,0.7,0.7,29.5,77.1,0.9,2.7,0.0,0.4603174603174603
1320,Jasmin Kurtic,Parma Calcio 1913,35,M,20,1667,2,1,5,0,1.2,87.7,1.0,0,6.76,1.6,0.8,0.9,0.0,1.2,1.1,0.3,0,0.4,0.9,0.1,0.5,0.5,37.1,87.7,0.9,3.0,0.0,0.4603174603174603
1321,Gervinho,Parma Calcio 1913,36,M,31,2282,7,4,3,0,1.8,80.3,0.0,0,6.67,0.4,0.2,0.3,0.0,0.0,0.4,0.0,0,1.6,0.4,0.6,1.3,1.3,15.7,80.3,0.1,0.2,0.0,0.4603174603174603
1322,Gastón Brugman,Parma Calcio 1913,31,M,23,1465,0,2,5,0,0.4,83.3,0.3,0,6.59,2.0,1.2,1.2,0.1,0.8,1.2,0.7,0,0.4,0.8,0.0,0.4,0.4,28.7,83.3,0.3,2.4,0.0,0.4603174603174603
1323,Antonino Barillà,Parma Calcio 1913,36,M,26,1691,1,2,6,0,0.7,78.6,0.7,0,6.51,1.7,0.7,1.5,0.0,1.0,1.1,0.3,0,0.2,0.8,0.1,0.4,0.4,19.0,78.6,0.4,0.8,0.0,0.4603174603174603
1324,Mattia Sprocati,Parma Calcio 1913,31,M,20,579,1,0,0,0,0.7,71.4,0.1,0,6.24,0.2,0.1,0.2,0.0,0.1,0.1,0.1,0,0.3,1.0,0.1,0.2,0.2,9.1,71.4,0.3,0.1,0.0,0.4603174603174603
1325,Fabián Ruiz,Napoli,28,M,33,2689,3,6,2,0,2.2,90.7,0.4,3,7.03,1.3,1.0,0.6,0.0,0.5,1.2,0.1,0,1.0,0.8,0.0,0.9,0.9,70.6,90.7,0.2,3.9,0.2,0.6666666666666666
1326,Piotr Zielinski,Napoli,29,M,37,2926,2,4,4,0,2.1,87.9,0.4,0,6.79,0.7,0.6,0.7,0.0,0.4,0.5,0.1,0,1.2,1.5,0.0,1.0,1.0,52.5,87.9,0.2,2.5,0.1,0.6666666666666666
1327,José Callejón,Napoli,37,M,33,2176,4,7,2,0,1.3,87.8,0.3,0,6.75,0.4,0.3,0.4,0.0,0.3,0.5,0.1,0,0.3,1.3,0.3,0.2,0.2,31.5,87.8,1.5,1.2,0.1,0.6666666666666666
1328,Eljif Elmas,Napoli,24,M,26,1128,1,1,7,0,0.9,91.6,0.0,0,6.4,0.6,0.4,1.2,0.0,0.2,0.6,0.0,0,0.9,0.6,0.0,0.6,0.6,25.5,91.6,0.0,0.4,0.0,0.6666666666666666
1329,Jacopo Petriccione,Lecce,29,M,31,2143,0,5,10,0,0.6,88.9,0.2,0,6.55,1.2,0.9,0.9,0.0,0.6,1.4,0.2,0,0.6,0.9,0.0,0.5,0.5,39.2,88.9,0.5,3.8,0.0,0.23809523809523808
1330,Yevhen Shakhov,Lecce,33,M,24,1079,1,2,3,0,0.6,84.2,0.5,0,6.41,1.2,0.6,0.9,0.0,0.4,0.8,0.1,0,0.5,0.4,0.2,0.6,0.6,16.3,84.2,0.0,0.8,0.0,0.23809523809523808
1331,Federico Chiesa,Fiorentina,26,M,34,2651,10,6,7,0,3.3,76.7,0.3,5,7.05,1.1,0.2,1.6,0.0,0.1,1.2,0.0,0,1.5,1.4,0.2,1.4,1.4,21.2,76.7,0.3,0.7,0.1,0.4603174603174603
1332,Milan Badelj,Fiorentina,35,M,22,1593,1,0,1,1,0.7,82.1,0.5,0,6.64,1.3,2.0,0.8,0.0,1.5,1.6,0.1,0,0.9,0.9,0.0,0.8,0.8,42.5,82.1,0.0,2.7,0.1,0.4603174603174603
1333,Marco Benassi,Fiorentina,29,M,18,980,1,1,1,0,1.1,76.8,0.3,0,6.42,1.0,0.2,1.3,0.0,0.3,0.8,0.1,0,0.4,0.3,0.0,0.4,0.4,17.9,76.8,0.2,0.6,0.0,0.4603174603174603
1334,Miguel Veloso,Verona,37,M,34,2817,3,4,6,0,1.1,82.3,1.6,5,7.05,1.5,0.9,1.0,0.0,1.1,1.2,0.4,0,0.9,0.4,0.0,0.4,0.4,46.6,82.3,1.5,2.7,0.0,0.4603174603174603
1335,Darko Lazovic,Verona,33,M,38,3248,3,7,4,0,0.9,77.3,0.5,1,6.8,0.7,0.6,0.3,0.1,1.1,0.3,0.1,0,1.0,0.4,0.5,0.5,0.5,32.4,77.3,0.8,0.8,0.0,0.4603174603174603
1336,Matteo Pessina,Verona,27,M,35,2487,7,0,7,0,0.9,78.8,2.3,1,6.74,1.0,0.7,1.0,0.0,0.9,0.6,0.2,0,0.7,1.5,0.2,0.9,0.9,37.1,78.8,0.3,1.1,0.0,0.4603174603174603
1337,Dimitri Bisoli,Brescia,30,M,25,2154,1,1,6,0,1.0,67.3,1.2,0,6.7,2.6,1.0,1.5,0.0,1.6,0.8,0.3,0,0.8,1.8,0.2,1.4,1.4,27.7,67.3,0.5,0.6,0.0,0.07936507936507936
1338,Jaromír Zmrhal,Brescia,30,M,21,1122,2,0,0,0,0.7,76.3,0.5,1,6.25,0.5,0.2,0.5,0.0,0.5,0.6,0.0,0,0.3,0.3,0.0,0.5,0.5,15.9,76.3,0.1,0.4,0.0,0.07936507936507936
1339,Emanuele Ndoj,Brescia,27,M,18,551,0,0,2,0,0.5,76.7,0.2,0,6.21,0.5,0.3,1.2,0.0,0.3,0.6,0.0,0,0.7,1.4,0.1,0.5,0.5,11.4,76.7,0.1,0.8,0.0,0.07936507936507936
1340,Karol Linetty,Sampdoria,29,M,28,2022,4,3,4,0,1.1,79.7,0.5,1,6.77,2.2,0.9,1.5,0.0,0.6,1.6,0.1,0,1.3,1.2,0.0,0.9,0.9,25.9,79.7,0.3,1.0,0.0,0.3492063492063492
1341,Albin Ekdal,Sampdoria,34,M,32,2389,0,2,8,0,0.5,85.9,1.1,0,6.68,1.6,1.0,1.3,0.0,1.3,1.4,0.4,0,0.8,1.8,0.0,0.8,0.8,35.8,85.9,0.1,1.4,0.0,0.3492063492063492
1342,Morten Thorsby,Sampdoria,28,M,24,1867,1,1,7,1,0.8,77.4,3.9,0,6.66,2.2,0.7,1.9,0.1,1.3,1.0,0.3,1,0.3,0.3,0.1,0.3,0.3,31.0,77.4,0.2,0.9,0.0,0.3492063492063492
1343,Jakub Jankto,Sampdoria,28,M,30,2104,2,4,8,0,1.4,74.7,0.3,1,6.52,0.9,0.7,0.8,0.0,0.6,1.1,0.1,0,0.2,0.5,0.1,0.4,0.4,22.5,74.7,0.7,0.7,0.0,0.3492063492063492
1344,Simone Missiroli,SPAL 2013,37,M,34,2800,1,0,7,0,0.4,84.3,1.7,0,6.65,1.2,1.6,0.8,0.0,1.8,0.9,0.8,0,0.7,0.8,0.0,0.5,0.5,42.1,84.3,0.0,1.3,0.0,0.0
1345,Gabriel Strefezza,SPAL 2013,27,M,32,2117,1,2,7,1,1.7,81.3,0.3,0,6.44,2.0,0.7,1.6,0.1,0.3,1.0,0.1,0,1.3,1.9,0.1,1.6,1.6,22.3,81.3,0.3,1.0,0.0,0.0
1346,Federico Di Francesco,SPAL 2013,29,M,20,1086,2,0,4,0,1.3,80.7,0.4,0,6.4,0.6,0.2,1.0,0.0,0.1,0.6,0.1,0,0.8,1.5,0.2,0.8,0.8,15.3,80.7,0.3,0.5,0.1,0.0
1347,Lasse Schöne,Genoa,37,M,32,2434,2,3,5,0,1.1,88.3,0.8,2,6.78,1.3,1.2,1.1,0.0,0.8,1.0,0.2,0,0.9,1.0,0.0,1.1,1.1,46.9,88.3,1.0,1.5,0.0,0.30158730158730157
1348,Goran Pandev,Genoa,40,M,34,1683,9,1,4,1,1.1,75.4,0.5,1,6.47,0.4,0.0,0.5,0.0,0.1,0.6,0.0,0,0.8,1.4,0.2,1.2,1.2,17.1,75.4,0.1,0.6,0.0,0.30158730158730157
1349,Lukas Lerager,Genoa,30,M,21,1387,1,1,5,0,0.7,83.2,1.4,0,6.43,1.4,0.4,1.3,0.0,0.7,1.1,0.2,0,0.2,1.1,0.1,0.4,0.4,28.0,83.2,0.2,0.6,0.0,0.30158730158730157
1350,Francesco Cassata,Genoa,26,M,24,1465,2,0,9,2,0.5,79.2,0.5,0,6.25,0.8,0.5,1.9,0.1,0.3,0.9,0.1,0,0.9,1.1,0.0,0.9,0.9,25.1,79.2,0.2,1.3,0.0,0.30158730158730157
1351,Cristiano Ronaldo,Juventus,39,M,33,2803,29,3,3,0,5.1,82.1,0.7,8,7.61,0.2,0.2,0.5,0.1,0.5,0.4,0.1,0,1.8,1.3,0.9,1.0,1.0,29.9,82.1,0.4,0.5,0.1,0.8169014084507042
1352,Federico Chiesa,Juventus,26,M,30,2227,8,8,3,1,2.0,80.4,0.2,3,7.21,1.6,0.4,1.0,0.0,0.5,1.0,0.0,0,1.6,1.2,0.4,0.8,0.8,23.1,80.4,0.7,1.0,0.1,0.8169014084507042
1353,Rodrigo Bentancur,Juventus,26,M,33,2326,0,4,6,1,0.5,89.8,0.9,2,6.94,1.9,1.4,1.4,0.0,1.2,1.2,0.4,0,1.1,0.8,0.1,0.5,0.5,55.0,89.8,0.3,3.2,0.0,0.8169014084507042
1354,Aaron Ramsey,Juventus,33,M,22,1093,2,4,2,0,1.1,87.1,0.4,1,6.75,1.0,0.3,0.9,0.0,0.3,0.8,0.1,0,0.5,0.8,0.1,0.4,0.4,31.8,87.1,0.5,1.5,0.0,0.8169014084507042
1355,Federico Bernardeschi,Juventus,30,M,27,961,0,2,3,0,0.5,83.9,0.2,0,6.44,0.3,0.5,0.5,0.0,0.2,0.6,0.1,0,0.8,0.6,0.1,0.4,0.4,17.5,83.9,1.0,0.9,0.0,0.8169014084507042
1356,Hakan Çalhanoglu,AC Milan,30,M,33,2629,4,9,4,0,2.5,84.1,0.5,4,7.27,0.8,0.5,0.9,0.0,0.5,0.6,0.2,0,1.1,1.3,0.1,1.1,1.1,41.7,84.1,2.2,2.3,0.0,0.8309859154929577
1357,Franck Kessié,AC Milan,27,M,37,3230,13,4,8,0,1.3,88.9,1.5,2,7.15,1.4,1.2,1.8,0.0,1.3,0.5,0.4,0,1.2,1.1,0.0,1.1,1.1,53.9,88.9,0.1,2.8,0.0,0.8309859154929577
1358,Ismaël Bennacer,AC Milan,26,M,21,1336,0,2,4,0,0.6,87.9,0.6,0,6.71,1.9,1.0,1.0,0.0,0.6,0.8,0.0,0,1.4,1.4,0.0,0.7,0.7,46.0,87.9,0.0,2.5,0.0,0.8309859154929577
1359,Alexis Saelemaekers,AC Milan,24,M,32,2037,2,4,5,1,0.9,82.6,0.2,1,6.66,1.3,0.8,0.9,0.0,0.1,1.3,0.0,0,1.2,1.1,0.2,0.6,0.6,25.1,82.6,0.3,0.5,0.0,0.8309859154929577
1360,Rade Krunic,AC Milan,30,M,25,706,1,2,3,0,0.3,86.8,0.4,1,6.38,0.6,0.4,0.4,0.0,0.3,0.4,0.1,0,0.2,0.8,0.1,0.2,0.2,10.6,86.8,0.0,0.2,0.0,0.8309859154929577
1361,Piotr Zielinski,Napoli,29,M,36,2548,8,10,2,0,1.7,85.9,0.1,0,7.16,0.5,0.5,0.3,0.0,0.3,0.4,0.1,0,1.6,1.3,0.2,0.9,0.9,32.6,85.9,0.6,1.6,0.1,0.8028169014084507
1362,Fabián Ruiz,Napoli,28,M,33,2576,3,1,1,0,1.3,90.2,0.5,2,6.98,1.8,1.1,0.3,0.0,0.9,1.4,0.1,0,0.8,0.8,0.0,0.6,0.6,63.0,90.2,0.2,5.2,0.0,0.8028169014084507
1363,Eljif Elmas,Napoli,24,M,33,717,2,1,2,0,0.4,90.8,0.1,0,6.26,0.5,0.1,0.3,0.0,0.2,0.2,0.0,0,0.4,0.2,0.0,0.3,0.3,10.5,90.8,0.1,0.2,0.0,0.8028169014084507
1364,Marcelo Brozovic,Inter,31,M,33,2585,2,6,7,1,0.8,89.6,0.6,1,7.03,1.6,1.2,1.0,0.0,1.1,1.2,0.5,0,0.3,0.4,0.0,0.5,0.5,66.7,89.6,1.0,4.3,0.1,1.0
1365,Alexis Sánchez,Inter,35,M,30,1139,7,5,0,0,1.0,80.0,0.3,2,6.79,0.5,0.2,0.6,0.0,0.0,0.4,0.0,0,0.8,1.1,0.3,1.1,1.1,16.0,80.0,0.4,0.9,0.2,1.0
1366,Christian Eriksen,Inter,32,M,26,1393,3,0,1,0,1.2,87.3,0.3,1,6.69,0.5,0.3,0.5,0.0,0.4,0.5,0.0,0,0.4,0.2,0.0,0.7,0.7,36.6,87.3,1.2,2.0,0.0,1.0
1367,Ivan Perisic,Inter,35,M,32,1803,4,4,3,0,1.1,76.0,1.0,2,6.67,0.7,0.6,0.4,0.0,1.0,0.7,0.1,0,0.2,0.1,0.3,0.2,0.2,19.0,76.0,0.6,0.9,0.0,1.0
1368,Arturo Vidal,Inter,36,M,23,1144,1,1,3,0,0.9,86.6,0.8,0,6.6,1.2,1.3,1.2,0.0,0.4,1.3,0.1,0,0.1,0.7,0.0,0.3,0.3,32.1,86.6,0.1,1.8,0.0,1.0
1369,Manuel Locatelli,Sassuolo,26,M,34,2886,4,2,9,0,1.2,88.3,1.4,1,7.08,2.4,1.5,1.5,0.1,1.7,0.8,0.4,0,0.8,1.4,0.0,1.0,1.0,80.9,88.3,0.3,4.9,0.0,0.5915492957746479
1370,Maxime Lopez,Sassuolo,26,M,29,1871,2,0,7,0,0.3,94.1,0.1,0,6.51,0.8,0.6,0.8,0.0,0.3,0.9,0.0,0,0.6,0.8,0.0,0.4,0.4,57.0,94.1,0.2,1.1,0.0,0.5915492957746479
1371,Roberto Pereyra,Udinese,33,M,34,2936,5,7,8,0,0.8,87.4,0.1,0,6.67,0.5,0.8,1.1,0.0,0.6,0.5,0.1,0,1.1,1.7,0.2,1.5,1.5,35.4,87.4,0.2,1.0,0.0,0.28169014084507044
1372,Tolgay Arslan,Udinese,33,M,30,1837,3,0,9,0,0.7,85.6,0.4,1,6.64,1.7,0.7,1.3,0.1,0.4,1.0,0.1,0,1.1,1.5,0.0,0.7,0.7,28.9,85.6,0.1,1.3,0.0,0.28169014084507044
1373,Henrikh Mkhitaryan,Roma,35,M,34,2747,13,10,2,0,2.4,78.5,0.4,4,7.3,1.7,1.1,1.1,0.0,0.2,1.5,0.0,0,1.4,1.4,0.3,0.7,0.7,33.9,78.5,0.4,0.9,0.2,0.5915492957746479
1374,Lorenzo Pellegrini,Roma,27,M,34,2608,7,6,10,0,2.1,82.0,0.6,7,7.23,1.2,1.3,1.3,0.0,0.6,1.2,0.1,0,1.3,1.5,0.2,0.6,0.6,38.2,82.0,1.7,1.9,0.2,0.5915492957746479
1375,Jordan Veretout,Roma,31,M,29,2063,10,2,4,0,1.4,88.1,0.4,0,6.68,0.7,0.4,1.1,0.0,0.7,0.8,0.1,0,0.4,0.4,0.1,0.3,0.3,42.9,88.1,0.5,2.8,0.0,0.5915492957746479
1376,Pedro,Roma,36,M,27,1601,5,2,3,1,1.6,81.4,0.1,0,6.67,0.9,0.3,0.9,0.0,0.0,1.0,0.0,0,1.1,1.3,0.3,0.4,0.4,22.7,81.4,0.3,1.0,0.0,0.5915492957746479
1377,Gonzalo Villar,Roma,26,M,33,1862,0,1,7,0,0.3,89.9,0.8,0,6.58,1.3,0.7,1.5,0.0,0.4,1.3,0.1,0,1.2,1.5,0.0,0.5,0.5,39.5,89.9,0.2,0.9,0.0,0.5915492957746479
1378,Marco Parolo,Lazio,39,M,18,648,0,2,5,0,0.3,83.2,1.2,0,6.37,1.2,0.8,1.2,0.1,1.6,0.7,0.3,0,0.0,0.1,0.1,0.1,0.1,19.5,83.2,0.1,1.2,0.0,0.676056338028169
1379,Danilo Cataldi,Lazio,29,M,19,561,0,0,4,0,0.3,86.3,0.1,0,6.17,0.4,0.5,0.5,0.1,0.3,0.7,0.1,0,0.4,0.2,0.0,0.1,0.1,20.7,86.3,0.4,0.7,0.0,0.676056338028169
1380,Andreas Pereira,Lazio,28,M,26,527,1,2,5,1,0.5,76.6,0.1,0,6.13,0.2,0.0,0.5,0.0,0.1,0.4,0.0,0,0.3,0.3,0.1,0.4,0.4,8.9,76.6,0.3,0.7,0.0,0.676056338028169
1381,Ruslan Malinovskyi,Atalanta,31,M,36,1883,8,12,3,0,1.9,80.1,0.8,4,7.16,0.5,0.1,1.3,0.0,0.1,0.4,0.0,0,1.4,1.5,0.0,1.3,1.3,27.6,80.1,1.2,1.5,0.2,0.8169014084507042
1382,Mario Pasalic,Atalanta,29,M,25,1115,6,2,2,0,0.8,86.1,0.6,2,6.63,1.0,0.3,0.8,0.0,0.2,0.3,0.0,0,0.4,0.4,0.0,0.7,0.7,26.5,86.1,0.0,1.4,0.0,0.8169014084507042
1383,Matteo Pessina,Atalanta,27,M,28,1657,2,2,2,0,0.8,84.4,0.7,0,6.57,0.5,0.6,0.9,0.0,0.2,0.6,0.1,0,0.5,0.8,0.0,0.7,0.7,33.1,84.4,0.1,0.9,0.0,0.8169014084507042
1384,Aleksey Miranchuk,Atalanta,28,M,25,661,4,2,0,0,0.6,79.5,0.3,1,6.53,1.0,0.1,0.7,0.0,0.0,0.1,0.0,0,0.6,0.8,0.1,0.5,0.5,15.4,79.5,0.2,0.5,0.0,0.8169014084507042
1385,Tomás Rincón,Torino,36,M,36,2861,1,1,8,1,0.6,84.6,1.4,0,6.65,1.9,0.9,2.0,0.1,1.1,1.0,0.2,0,1.0,1.2,0.0,0.7,0.7,37.1,84.6,0.2,2.8,0.0,0.23943661971830985
1386,Sasa Lukic,Torino,27,M,32,2112,3,0,4,0,0.6,81.0,0.8,0,6.48,1.0,0.5,1.4,0.0,0.4,1.1,0.2,0,0.7,1.2,0.0,0.7,0.7,23.8,81.0,0.4,0.6,0.0,0.23943661971830985
1387,Karol Linetty,Torino,29,M,27,1838,1,0,5,0,0.3,82.8,0.3,0,6.36,1.4,0.6,1.1,0.0,0.2,1.1,0.2,0,0.7,1.1,0.0,0.9,0.9,26.5,82.8,0.0,1.0,0.0,0.23943661971830985
1388,Junior Messias,Crotone,32,M,36,3217,9,4,6,0,2.7,78.5,1.0,3,7.22,1.7,1.0,0.9,0.0,1.1,1.3,0.3,0,2.9,2.6,0.1,1.6,1.6,29.6,78.5,0.7,1.4,0.0,0.04225352112676056
1389,Milos Vulic,Crotone,27,M,25,1307,1,1,2,0,0.7,79.8,0.6,0,6.31,0.6,0.3,0.5,0.0,0.3,0.5,0.0,0,0.5,1.3,0.0,0.6,0.6,21.8,79.8,0.3,0.5,0.0,0.04225352112676056
1390,Niccolò Zanellato,Crotone,25,M,27,1638,1,1,3,0,0.2,80.2,0.7,0,6.23,0.9,0.6,1.1,0.0,0.4,0.9,0.2,0,0.6,1.3,0.0,0.4,0.4,27.8,80.2,0.1,1.2,0.0,0.04225352112676056
1391,Jacopo Petriccione,Crotone,29,M,20,958,0,0,5,1,0.2,86.5,0.1,0,6.16,0.7,0.4,0.9,0.0,0.5,0.8,0.1,0,0.1,0.9,0.0,0.2,0.2,24.4,86.5,0.1,1.8,0.1,0.04225352112676056
1392,Eduardo Henrique,Crotone,28,M,18,921,1,0,4,0,0.5,82.2,0.5,0,6.05,0.3,0.4,1.0,0.0,0.4,0.5,0.1,0,0.7,0.8,0.1,0.9,0.9,21.8,82.2,0.0,0.4,0.0,0.04225352112676056
1393,Razvan Marin,Cagliari,27,M,37,2977,3,6,6,0,0.7,87.5,0.3,1,6.78,1.5,0.8,1.3,0.0,0.4,0.7,0.3,0,0.9,0.6,0.1,0.7,0.7,41.1,87.5,1.4,2.4,0.0,0.23943661971830985
1394,Radja Nainggolan,Cagliari,36,M,22,1848,1,0,5,0,2.2,80.0,0.8,0,6.74,1.9,0.7,1.0,0.0,0.7,0.7,0.0,0,1.3,1.0,0.0,1.5,1.5,34.3,80.0,0.8,3.0,0.0,0.23943661971830985
