,Name,Team,Age,Position,Apps,Mins,Goals,Assists,Yellow,Red,SpG,PS,Aerialswon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb_def,Blocks,OwnG,Drb_off,Fouled,Off,Disp,UnsTch,AvgP,PSp,Crosses,LonB,ThrB,Pts
496,Tammy Abraham,Roma,26,FW,38,2199,8,3,2,0,1.6,68.3,2.1,2,6.75,0.4,0.1,0.9,0.0,0.4,0.3,0.1,0,0.6,1.3,0.3,0.8,0.8,13.1,68.3,0.1,0.4,0.1,0.6197183098591549
497,Andrea Belotti,Roma,30,FW,31,1135,0,2,0,0,0.6,68.2,1.2,0,6.25,0.4,0.1,0.7,0.0,0.2,0.2,0.0,0,0.2,1.2,0.2,0.5,0.5,7.9,68.2,0.0,0.1,0.0,0.6197183098591549
498,Olivier Giroud,AC Milan,37,FW,33,2148,13,5,6,1,2.4,63.3,3.1,1,6.88,0.2,0.1,1.2,0.0,0.7,0.2,0.1,0,0.2,0.7,0.5,0.5,0.5,16.8,63.3,0.0,0.2,0.0,0.7183098591549296
499,Lautaro Martínez,Inter,26,FW,38,2577,21,6,3,0,3.3,75.6,1.1,8,7.18,0.7,0.3,1.2,0.0,0.4,0.4,0.0,0,0.8,1.7,0.3,1.3,1.3,17.3,75.6,0.0,0.6,0.1,0.7464788732394366
500,Edin Dzeko,Inter,38,FW,33,1729,9,3,3,0,2.2,72.0,1.2,3,6.75,0.1,0.1,0.8,0.0,0.8,0.1,0.0,0,0.3,0.7,0.3,0.5,0.5,15.2,72.0,0.1,0.6,0.1,0.7464788732394366
501,Andrea Pinamonti,Sassuolo,24,FW,32,2174,5,0,3,1,2.1,66.9,1.1,0,6.38,0.3,0.1,0.7,0.0,0.3,0.1,0.1,0,0.3,1.0,0.3,1.8,1.8,15.0,66.9,0.1,0.2,0.0,0.36619718309859156
502,Emil Ceïde,Sassuolo,22,FW,19,505,0,1,0,0,0.5,74.4,0.1,0,6.2,0.3,0.1,0.2,0.0,0.0,0.1,0.1,0,0.4,0.4,0.1,0.4,0.4,8.4,74.4,0.1,0.1,0.1,0.36619718309859156
503,Agustín Álvarez,Sassuolo,22,FW,22,351,1,1,1,0,0.6,83.8,0.4,0,6.18,0.3,0.1,0.4,0.0,0.1,0.1,0.0,0,0.3,0.2,0.1,0.5,0.5,3.6,83.8,0.0,0.2,0.0,0.36619718309859156
504,Dusan Vlahovic,Juventus,24,FW,27,1932,10,2,1,0,2.5,72.1,1.3,3,6.75,0.4,0.1,0.7,0.0,0.3,0.2,0.1,0,0.5,1.0,0.8,1.4,1.4,13.8,72.1,0.1,0.7,0.0,0.6056338028169014
505,Rasmus Højlund,Atalanta,21,FW,32,1836,9,2,1,0,1.7,74.3,1.0,3,6.67,0.1,0.0,0.7,0.0,0.2,0.2,0.0,0,0.9,1.0,0.2,1.8,1.8,13.3,74.3,0.1,0.3,0.0,0.6338028169014085
506,Duván Zapata,Atalanta,33,FW,25,1393,2,2,1,0,1.6,72.3,1.7,0,6.51,0.3,0.2,0.7,0.0,0.6,0.1,0.1,0,0.8,1.5,0.3,1.8,1.8,14.9,72.3,0.2,0.4,0.0,0.6338028169014085
507,Arthur Cabral,Fiorentina,26,FW,28,1433,8,1,4,0,1.9,69.1,1.8,1,6.61,0.3,0.0,0.9,0.0,0.4,0.1,0.0,0,0.5,0.6,0.1,0.9,0.9,9.4,69.1,0.0,0.2,0.0,0.5211267605633803
508,Luka Jovic,Fiorentina,26,FW,31,1529,6,3,3,0,1.8,77.5,0.9,2,6.53,0.2,0.1,0.7,0.0,0.3,0.2,0.1,0,0.5,0.3,0.4,0.5,0.5,9.5,77.5,0.0,0.5,0.0,0.5211267605633803
509,Andrea Petagna,Monza,28,FW,31,1671,4,5,2,0,1.2,74.3,1.3,1,6.51,0.2,0.1,0.9,0.0,0.6,0.1,0.1,0,0.6,1.0,0.3,1.4,1.4,13.7,74.3,0.0,0.5,0.1,0.4647887323943662
510,Christian Gytkjær,Monza,33,FW,22,539,1,0,0,0,0.6,69.0,0.5,0,6.07,0.3,0.0,0.5,0.0,0.1,0.1,0.0,0,0.1,0.3,0.5,0.2,0.2,4.5,69.0,0.0,0.1,0.0,0.4647887323943662
511,Joshua Zirkzee,Bologna,22,FW,19,809,2,2,2,0,1.5,77.9,0.6,0,6.44,0.2,0.2,0.4,0.0,0.2,0.3,0.1,0,0.8,0.5,0.1,1.3,1.3,13.3,77.9,0.0,0.1,0.1,0.49295774647887325
512,Francesco Caputo,Empoli,36,FW,21,1719,5,4,1,0,2.0,71.9,0.8,0,6.54,0.1,0.1,0.6,0.0,0.4,0.0,0.1,0,0.0,1.0,1.1,1.1,1.1,15.4,71.9,0.0,0.0,0.0,0.3380281690140845
513,Martín Satriano,Empoli,23,FW,31,1709,2,1,4,0,1.2,69.0,1.4,0,6.33,0.4,0.1,0.6,0.0,0.6,0.3,0.0,0,0.6,0.9,0.2,1.5,1.5,11.5,69.0,0.0,0.2,0.0,0.3380281690140845
514,Krzysztof Piatek,Salernitana,28,FW,33,2144,4,5,5,0,1.8,70.1,2.7,1,6.59,0.5,0.1,1.2,0.0,1.2,0.5,0.1,0,0.3,1.3,0.7,1.1,1.1,16.2,70.1,0.0,0.4,0.0,0.323943661971831
515,Beto,Udinese,26,FW,33,2132,10,1,2,0,1.8,65.7,2.2,3,6.66,0.5,0.2,1.1,0.0,0.9,0.4,0.1,0,1.0,0.8,0.3,1.3,1.3,8.8,65.7,0.0,0.2,0.0,0.38028169014084506
516,Ilija Nestorovski,Udinese,34,FW,21,626,2,1,3,0,0.7,71.6,0.6,0,6.31,0.3,0.1,0.9,0.0,0.5,0.3,0.0,0,0.1,1.0,0.2,0.1,0.1,7.7,71.6,0.0,0.2,0.1,0.38028169014084506
517,Assan Ceesay,Lecce,30,FW,34,1818,6,0,2,0,1.2,58.9,1.9,1,6.43,0.7,0.1,1.1,0.0,0.6,0.2,0.1,0,0.6,0.8,0.6,0.7,0.7,10.9,58.9,0.1,0.1,0.0,0.23943661971830985
518,Lorenzo Colombo,Lecce,22,FW,33,1518,5,2,4,0,1.4,64.4,1.2,0,6.3,0.5,0.1,1.1,0.0,0.2,0.2,0.0,0,0.3,0.5,0.2,1.2,1.2,9.6,64.4,0.1,0.2,0.0,0.23943661971830985
519,Antonio Sanabria,Torino,28,FW,33,2442,12,4,4,0,2.1,76.1,2.6,4,6.82,0.3,0.1,1.0,0.0,0.2,0.2,0.1,0,0.7,0.8,0.4,0.9,0.9,20.8,76.1,0.0,0.5,0.0,0.4788732394366197
520,Fabio Quagliarella,Sampdoria,41,FW,23,797,1,1,2,0,1.6,68.3,0.4,0,6.14,0.1,0.0,0.2,0.0,0.4,0.3,0.0,0,0.2,0.8,0.3,0.2,0.2,9.9,68.3,0.1,0.6,0.0,0.0
521,Frank Tsadjout,Cremonese,24,FW,20,1057,3,1,1,0,1.3,69.4,3.0,1,6.58,0.5,0.4,1.1,0.0,0.5,0.3,0.1,0,0.6,0.9,0.2,0.5,0.5,13.3,69.4,0.0,0.1,0.0,0.11267605633802817
522,Cyriel Dessers,Cremonese,29,FW,26,1595,6,2,3,0,1.9,65.3,0.6,0,6.38,0.4,0.1,1.3,0.0,0.2,0.2,0.1,0,0.5,0.5,0.9,0.8,0.8,10.3,65.3,0.1,0.2,0.0,0.11267605633802817
523,Cristian Buonaiuto,Cremonese,31,FW,29,970,1,0,3,0,1.5,73.3,0.2,0,6.34,0.9,0.5,0.6,0.0,0.2,0.5,0.0,0,0.7,0.8,0.0,1.0,1.0,13.0,73.3,0.6,0.4,0.0,0.11267605633802817
524,Daniel Ciofani,Cremonese,38,FW,32,1058,8,0,1,0,1.0,62.5,1.1,0,6.34,0.2,0.1,0.3,0.0,0.3,0.1,0.0,0,0.0,0.5,0.2,0.3,0.3,6.0,62.5,0.0,0.2,0.0,0.11267605633802817
525,Felix Afena-Gyan,Cremonese,21,FW,23,812,0,0,4,0,0.9,76.6,0.7,0,6.04,0.3,0.0,0.8,0.0,0.1,0.3,0.0,0,0.3,0.5,0.3,0.9,0.9,8.0,76.6,0.0,0.1,0.0,0.11267605633802817
526,Milan Djuric,Verona,33,FW,28,1364,1,1,3,0,0.6,51.6,7.1,3,6.74,0.1,0.0,0.9,0.0,0.9,0.1,0.1,0,0.1,1.0,0.2,0.5,0.5,18.5,51.6,0.0,0.1,0.0,0.16901408450704225
527,M'Bala Nzola,Spezia,27,FW,31,2654,13,2,8,0,2.0,80.5,1.4,3,6.64,0.4,0.2,1.8,0.0,0.7,0.2,0.2,0,1.0,1.3,0.3,2.2,2.2,18.5,80.5,0.1,0.1,0.0,0.16901408450704225
